"taxonID","identifier","bibliographicCitation"
"rinse-pathways-checklist:taxon:28dfe044253f01a4f31916b36e12bf74","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:28dfe044253f01a4f31916b36e12bf74","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:28dfe044253f01a4f31916b36e12bf74","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:28dfe044253f01a4f31916b36e12bf74","https://doi.org/10.1111/j.1365-2427.2010.02396.x","Britton JR, Cucherousset J, Davies GD, et al. (2010) Non-native fishes and climate change: predicting species responses to warming temperatures in a temperate region. FreshwBio 55:1130-1141."
"rinse-pathways-checklist:taxon:28e3bf5cec15da050b01f0e16747b765","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:28e3bf5cec15da050b01f0e16747b765","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:28e3bf5cec15da050b01f0e16747b765","http://www.repository.naturalis.nl/document/41874","Wolff WJ (2005) Non-indigenous marine and estuarine species in The Netherlands. Zoologische Mededelingen 79:1-116."
"rinse-pathways-checklist:taxon:28e3bf5cec15da050b01f0e16747b765","https://doi.org/10.3391/ai.2007.2.3.9","Kerckhof F, Haelters J, Gollasch S (2007) Alien species in the marine and brackish ecosystem: the situation in Belgian waters Aquatic Invasions 2:243-257."
"rinse-pathways-checklist:taxon:2aa7a305f2ca559a212b594131f87c9d",,
"rinse-pathways-checklist:taxon:2bdd32b20d9047566c3dac2f5fdb81a3","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:2bdd32b20d9047566c3dac2f5fdb81a3","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:2bdd32b20d9047566c3dac2f5fdb81a3","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:2c86cf80a5cefc1054650f5fb76ee985","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:2c86cf80a5cefc1054650f5fb76ee985","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:2c86cf80a5cefc1054650f5fb76ee985","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:2c86cf80a5cefc1054650f5fb76ee985","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:2c86cf80a5cefc1054650f5fb76ee985","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:2c86cf80a5cefc1054650f5fb76ee985","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:2c86cf80a5cefc1054650f5fb76ee985","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:2c86cf80a5cefc1054650f5fb76ee985","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:2c86cf80a5cefc1054650f5fb76ee985","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:2d2a68b735717b4500a9c58bf8749065","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:2e238ee21f631bde4e9674029b92e622","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:2e238ee21f631bde4e9674029b92e622","http://www.repository.naturalis.nl/document/41874","Wolff WJ (2005) Non-indigenous marine and estuarine species in The Netherlands. Zoologische Mededelingen 79:1-116."
"rinse-pathways-checklist:taxon:2e8ca93389f344b4c4fb91b7069b2bbf","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:2e8ca93389f344b4c4fb91b7069b2bbf","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:2e8ca93389f344b4c4fb91b7069b2bbf","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:2e8ca93389f344b4c4fb91b7069b2bbf","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:2e8ca93389f344b4c4fb91b7069b2bbf","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:2e8ca93389f344b4c4fb91b7069b2bbf","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:2e8ca93389f344b4c4fb91b7069b2bbf","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:2eb85cd8f27649fa5088534b3160073d","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:2eb85cd8f27649fa5088534b3160073d","https://doi.org/10.3391/ai.2013.8.1.02","Minchin D, Cook EJ, Clark PF (2013) Alien species in British brackish and marine waters. Aquatic Invasions 8:3-19."
"rinse-pathways-checklist:taxon:30000779b31dfaac01283fe38042e4f7","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:30000779b31dfaac01283fe38042e4f7","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:30000779b31dfaac01283fe38042e4f7","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:30000779b31dfaac01283fe38042e4f7","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:30000779b31dfaac01283fe38042e4f7","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:30000779b31dfaac01283fe38042e4f7","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:30000779b31dfaac01283fe38042e4f7","https://doi.org/10.1007/978-3-540-79236-9_29","Gollasch S, Haydar D, Minchin D, et al. (2009) Introduced Aquatic Species of the North Sea Coasts and Adjacent Brackish Waters. In: Biological Invasions in Marine Ecosystems. Ecological Studies 204:507-528."
"rinse-pathways-checklist:taxon:30000779b31dfaac01283fe38042e4f7","http://www.repository.naturalis.nl/document/41874","Wolff WJ (2005) Non-indigenous marine and estuarine species in The Netherlands. Zoologische Mededelingen 79:1-116."
"rinse-pathways-checklist:taxon:30000779b31dfaac01283fe38042e4f7","https://doi.org/10.1111/j.1365-2427.2010.02396.x","Britton JR, Cucherousset J, Davies GD, et al. (2010) Non-native fishes and climate change: predicting species responses to warming temperatures in a temperate region. FreshwBio 55:1130-1141."
"rinse-pathways-checklist:taxon:302df63fb3078785f79cba83d1a6f584","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:304d68cf6a866b8f5b7917a89458fed6","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:3072e07e96615e5810ecb18919e598eb","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:3072e07e96615e5810ecb18919e598eb","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:3121f16e8ba5514ef2f72ae8a3b5f20e","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:3121f16e8ba5514ef2f72ae8a3b5f20e","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3121f16e8ba5514ef2f72ae8a3b5f20e","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:3121f16e8ba5514ef2f72ae8a3b5f20e","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:3121f16e8ba5514ef2f72ae8a3b5f20e","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:3121f16e8ba5514ef2f72ae8a3b5f20e","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:3121f16e8ba5514ef2f72ae8a3b5f20e","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3121f16e8ba5514ef2f72ae8a3b5f20e","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:312e040c3d71ff84c37cf8f493e91534","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:312e040c3d71ff84c37cf8f493e91534","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:32c229937a15f4f19768d0af3b13c232","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:32c229937a15f4f19768d0af3b13c232","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:3318600a031105b718371d0adf12cab4","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3318600a031105b718371d0adf12cab4","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:3318600a031105b718371d0adf12cab4","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:33548225a8701975d9a6e2245aa6a571","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3664c2cb0eb0a7a68f471b6b524bdde7","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3664c2cb0eb0a7a68f471b6b524bdde7","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:3664c2cb0eb0a7a68f471b6b524bdde7","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:3664c2cb0eb0a7a68f471b6b524bdde7","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:3664c2cb0eb0a7a68f471b6b524bdde7","https://doi.org/10.1111/j.1365-2427.2010.02396.x","Britton JR, Cucherousset J, Davies GD, et al. (2010) Non-native fishes and climate change: predicting species responses to warming temperatures in a temperate region. FreshwBio 55:1130-1141."
"rinse-pathways-checklist:taxon:379d22603ada7ed5ac7aaef31ee917c1","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:379d22603ada7ed5ac7aaef31ee917c1","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:379d22603ada7ed5ac7aaef31ee917c1","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:379d22603ada7ed5ac7aaef31ee917c1","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:379d22603ada7ed5ac7aaef31ee917c1","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:379d22603ada7ed5ac7aaef31ee917c1","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:3856b11618cf4780a248ceb94d52674a","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:3856b11618cf4780a248ceb94d52674a","https://doi.org/10.3391/bir.2013.2.2.14","van Kessel N, Dorenbosch M, Crombaghs B, et al. (2013) First record of Asian weather loach Misgurnus anguillicaudatus (Cantor, 1842) in the River Meuse basin. BioInvasions Records 2:167-171."
"rinse-pathways-checklist:taxon:3861582b32f20669c88b6216c4c3e825","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:398417b0e398e5ef9ddcbe1ae524ec05","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","http://www.q-bank.eu/Plants","Q-bank (1999-2016) Invasive Plants database. Comprehensive databases on quarantine plant pests and diseases. http://www.q-bank.eu/Plants (accessed 2016)."
"rinse-pathways-checklist:taxon:3ab59170bf54b426c10891af6958117e","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3ab59170bf54b426c10891af6958117e","https://doi.org/10.3391/ai.2013.8.1.02","Minchin D, Cook EJ, Clark PF (2013) Alien species in British brackish and marine waters. Aquatic Invasions 8:3-19."
"rinse-pathways-checklist:taxon:3b37707c07eff4431cd766bdc2f13dae","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3b37707c07eff4431cd766bdc2f13dae","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
