"taxonID","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","eventDate","source"
"rinse-pathways-checklist:taxon:3856b11618cf4780a248ceb94d52674a","ISO_3166-2:NL","The Netherlands","NL","present","introduced","2012/2016","http://www.nederlandsesoorten.nl | https://doi.org/10.3391/bir.2013.2.2.14"
"rinse-pathways-checklist:taxon:3861582b32f20669c88b6216c4c3e825","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:398417b0e398e5ef9ddcbe1ae524ec05","ISO_3166-2:FR","France","FR","present","introduced","1974/2016","http://www.europe-aliens.org"
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade"," WGSRPD:GRB","Great Britain","GB","present","introduced","1935/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.q-bank.eu/Plants"
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","ISO_3166-2:FR","France","FR","present","introduced","1786/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.q-bank.eu/Plants"
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","ISO_3166-2:BE","Belgium","BE","present","introduced","1952/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.q-bank.eu/Plants"
"rinse-pathways-checklist:taxon:3a060448aea910c00b0c08ce6400eade","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1800/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.q-bank.eu/Plants"
"rinse-pathways-checklist:taxon:3ab59170bf54b426c10891af6958117e"," WGSRPD:GRB","Great Britain","GB","present","introduced","1963/2016","http://www.europe-aliens.org | https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:3ab59170bf54b426c10891af6958117e","ISO_3166-2:FR","France","FR","present","introduced","1982/2016","http://www.europe-aliens.org | https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:3b37707c07eff4431cd766bdc2f13dae"," WGSRPD:GRB","Great Britain","GB","present","introduced","1969/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:3bb0f049830f58f1d55b586443bf3686","ISO_3166-2:FR","France","FR","present","introduced","","http://www.nobanis.org | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:3bb0f049830f58f1d55b586443bf3686","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.nobanis.org | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:3c8486683c70b1652cfae1b90a0d5367"," WGSRPD:GRB","Great Britain","GB","present","introduced","1930/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:3c8486683c70b1652cfae1b90a0d5367","ISO_3166-2:BE","Belgium","BE","present","introduced","1980/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:3c8486683c70b1652cfae1b90a0d5367","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1980/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:3c95ea8322692e145c1eda8e8321aa60","ISO_3166-2:FR","France","FR","present","introduced","","http://www.europe-aliens.org | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:3cf1c4edb27a19095f38289e5570f790"," WGSRPD:GRB","Great Britain","GB","present","introduced","1996/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:3d2d311cdfb76a5b6426d8dc3cfab3b9"," WGSRPD:GRB","Great Britain","GB","present","introduced","1960/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:3e6a418adc7773404bcc83d619afb108"," WGSRPD:GRB","Great Britain","GB","present","introduced","1948/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:3e6a418adc7773404bcc83d619afb108","ISO_3166-2:FR","France","FR","present","introduced","","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:3e6a418adc7773404bcc83d619afb108","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1990/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:3f2023cf8964278ce354aa3d1f71b30c"," WGSRPD:GRB","Great Britain","GB","present","introduced","1986/2016","https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:4149f185b38f1a9745b9af9670304c91"," WGSRPD:GRB","Great Britain","GB","present","introduced","1799/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:4149f185b38f1a9745b9af9670304c91","ISO_3166-2:BE","Belgium","BE","present","introduced","1866/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:4149f185b38f1a9745b9af9670304c91","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:41a46084ba65c7f3c0275e6f974cbb8e"," WGSRPD:GRB","Great Britain","GB","present","introduced","1930/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:41a46084ba65c7f3c0275e6f974cbb8e","ISO_3166-2:FR","France","FR","present","introduced","","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:421bb710f679247a8a0c30a43fbc7c1d","ISO_3166-2:FR","France","FR","present","introduced","1975/2016","http://www.europe-aliens.org | http://www.issg.org/database | http://ias.biodiversity.be | http://www.nobanis.org"
"rinse-pathways-checklist:taxon:421bb710f679247a8a0c30a43fbc7c1d","ISO_3166-2:BE","Belgium","BE","present","introduced","2009/2016","http://www.europe-aliens.org | http://www.issg.org/database | http://ias.biodiversity.be | http://www.nobanis.org"
"rinse-pathways-checklist:taxon:42483f07f7a40c7a0fd2f212c674f3d8","ISO_3166-2:FR","France","FR","present","introduced","1970/2016","http://www.europe-aliens.org | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:42724574a7434dc3a28f4aa7714cbc19"," WGSRPD:GRB","Great Britain","GB","present","introduced","1977/2016","https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:43ad5a9d0615d7da7b827f5dab4c72e8"," WGSRPD:GRB","Great Britain","GB","present","introduced","1840/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92"," WGSRPD:GRB","Great Britain","GB","present","introduced","1960/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92","ISO_3166-2:FR","France","FR","present","introduced","1976/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92","ISO_3166-2:BE","Belgium","BE","present","introduced","1967/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1968/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:457434b25f849b283a4d6ff6bf251fa8"," WGSRPD:GRB","Great Britain","GB","present","introduced","1963/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.fao.org/fishery/introsp/search/en"
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44"," WGSRPD:GRB","Great Britain","GB","present","introduced","1927/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44","ISO_3166-2:FR","France","FR","present","introduced","1929/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44","ISO_3166-2:BE","Belgium","BE","present","introduced","1963/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1935/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27"," WGSRPD:GRB","Great Britain","GB","present","introduced","1817/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27","ISO_3166-2:FR","France","FR","present","introduced","1890/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27","ISO_3166-2:BE","Belgium","BE","present","introduced","1938/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1900/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:4734f269bd911038c6b81d3a66268b76"," WGSRPD:GRB","Great Britain","GB","present","introduced","1940/2016","http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:4734f269bd911038c6b81d3a66268b76","ISO_3166-2:FR","France","FR","present","introduced","","http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:4734f269bd911038c6b81d3a66268b76","ISO_3166-2:BE","Belgium","BE","present","introduced","1982/2016","http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:4734f269bd911038c6b81d3a66268b76","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:47aee0610468ea53a26a3946fa24b2e7"," WGSRPD:GRB","Great Britain","GB","present","introduced","","http://www.issg.org/database | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:47aee0610468ea53a26a3946fa24b2e7","ISO_3166-2:FR","France","FR","present","introduced","1950/2016","http://www.issg.org/database | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:47aee0610468ea53a26a3946fa24b2e7","ISO_3166-2:BE","Belgium","BE","present","introduced","1871/2016","http://www.issg.org/database | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:47aee0610468ea53a26a3946fa24b2e7","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1900/2016","http://www.issg.org/database | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:480cb0f411b56a6c2b1c99d2f59b6b28","ISO_3166-2:FR","France","FR","present","introduced","1970/2016","http://www.fao.org/fishery/introsp/search/en"
"rinse-pathways-checklist:taxon:483c194483a845f0e2bf23fc361b492e"," WGSRPD:GRB","Great Britain","GB","present","introduced","1956/2016","http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:498e599b6579da7eab48715fe6a994c9"," WGSRPD:GRB","Great Britain","GB","present","introduced","1960/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:498e599b6579da7eab48715fe6a994c9","ISO_3166-2:FR","France","FR","present","introduced","","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:498e599b6579da7eab48715fe6a994c9","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:49f3b11fd2621287df4ecd95c7b11790","ISO_3166-2:FR","France","FR","present","introduced","1953/2016","http://www.europe-aliens.org"
"rinse-pathways-checklist:taxon:49f3b11fd2621287df4ecd95c7b11790","ISO_3166-2:BE","Belgium","BE","present","introduced","1950/2016","http://www.europe-aliens.org"
"rinse-pathways-checklist:taxon:4a259ec57dc8f5138b7d4f22d9f7fbd7"," WGSRPD:GRB","Great Britain","GB","present","introduced","1906/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:4afd5eccf990d84b40c8e1bfac89421c","ISO_3166-2:FR","France","FR","present","introduced","1924/2016","http://www.issg.org/database | http://www.fao.org/fishery/introsp/search/en"
"rinse-pathways-checklist:taxon:4c29638f45cda2e64639056ed2e6df9e"," WGSRPD:GRB","Great Britain","GB","present","introduced","1996/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:4d88bb0423bebb3fe99d2577172bb589","ISO_3166-2:BE","Belgium","BE","present","introduced","1888/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:4de8be7805a3b47b2ba007fa27d15e5d"," WGSRPD:GRB","Great Britain","GB","present","introduced","","http://www.europe-aliens.org"
"rinse-pathways-checklist:taxon:4e9c9f3d6de5174f9774a7cf81f921b1"," WGSRPD:GRB","Great Britain","GB","present","introduced","1688/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:4e9c9f3d6de5174f9774a7cf81f921b1","ISO_3166-2:FR","France","FR","present","introduced","1688/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:4e9c9f3d6de5174f9774a7cf81f921b1","ISO_3166-2:BE","Belgium","BE","present","introduced","1955/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:4e9c9f3d6de5174f9774a7cf81f921b1","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:4f2381e3aae9714040f43316d03bf214"," WGSRPD:GRB","Great Britain","GB","present","introduced","1894/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org"
"rinse-pathways-checklist:taxon:4f2381e3aae9714040f43316d03bf214","ISO_3166-2:FR","France","FR","present","introduced","1890/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org"
"rinse-pathways-checklist:taxon:4f2381e3aae9714040f43316d03bf214","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1997/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org"
"rinse-pathways-checklist:taxon:4f7c9d578b677afeb0170473adde9ff9"," WGSRPD:GRB","Great Britain","GB","present","introduced","1950/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:4f7c9d578b677afeb0170473adde9ff9","ISO_3166-2:BE","Belgium","BE","present","introduced","2000/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:50aba5f329c45dc8080e98a8fcd211ef"," WGSRPD:GRB","Great Britain","GB","present","introduced","1920/2016","http://www.cabi.org/isc | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:5101b869543347dd66307a15bb20e13c"," WGSRPD:GRB","Great Britain","GB","present","introduced","1960/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:512447719c7fde852b48d35a119436e0"," WGSRPD:GRB","Great Britain","GB","present","introduced","1871/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:512447719c7fde852b48d35a119436e0","ISO_3166-2:FR","France","FR","present","introduced","1861/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:512447719c7fde852b48d35a119436e0","ISO_3166-2:BE","Belgium","BE","present","introduced","1960/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:512447719c7fde852b48d35a119436e0","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1943/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:51541a634ba7460ca45df83a9743579f"," WGSRPD:GRB","Great Britain","GB","present","introduced","1918/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:517d479d76289daba42b844edcdbcd8a"," WGSRPD:GRB","Great Britain","GB","present","introduced","1993/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:51aeab97b48f0eddfcb2ef4d2dfee0d8"," WGSRPD:GRB","Great Britain","GB","present","introduced","1850/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:51aeab97b48f0eddfcb2ef4d2dfee0d8","ISO_3166-2:FR","France","FR","present","introduced","1965/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:539d91446936e74d55a474af05744a68"," WGSRPD:GRB","Great Britain","GB","present","introduced","1985/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:539d91446936e74d55a474af05744a68","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de"
